ImagePath,Label,Feature_0,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Feature_28,Feature_29,Feature_30,Feature_31,Feature_32,Feature_33,Feature_34,Feature_35,Feature_36,Feature_37,Feature_38,Feature_39,Feature_40,Feature_41,Feature_42,Feature_43,Feature_44,Feature_45,Feature_46,Feature_47,Feature_48,Feature_49,Feature_50,Feature_51,Feature_52,Feature_53,Feature_54,Feature_55,Feature_56,Feature_57,Feature_58,Feature_59,Feature_60,Feature_61,Feature_62,Feature_63,Feature_64,Feature_65,Feature_66,Feature_67,Feature_68,Feature_69
train_nb\scc\scc00102.jpg,scc,6.7719019506777105,10.264244788686849,7.871957213681788,11.672146983918536,1.4682158020309217,1.7525261530355178,1.5341195912663197,1.8221912930550566,0.5118015424741447,0.4722564275577477,0.5070644815261228,0.46930307350632267,0.054992354906603605,0.05185132456496757,0.054278259592293536,0.05162536097291391,0.997608158046564,0.9963555229736409,0.9972202867589113,0.9958544715650166,0.0030241590981738495,0.0026885598591416095,0.0029461294643684053,0.0026651778955836627,0.9554853933080086,140.43214549354107,-0.4969652635034094,0.002138533353010233,259.3959371190094,5637.748210989871,11.61499754946201,9.143576888151449,11.61499754946201,20926.0,28002.0,16177.0,34943.0,37458.0,40252.0,31880.0,40257.0,60089.0,67012.0,32253.0,792.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2446.0,7034.0,0.0,0.0,278850.0,4361.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,11593.0,11998.0,0.0,86.0,27569.0
train_nb\scc\scc00103.jpg,scc,8.025430723202314,13.340858021559285,8.556877323420107,10.581375361133288,1.9272774166924527,2.4926323637530965,2.0521478727798383,2.3310517650226257,0.4180344937840925,0.34633063281945037,0.4000830567440457,0.3615709014406129,0.040743798545651994,0.03609646105081901,0.03933185618739541,0.037054307783987515,0.9935825205647255,0.9893246109709672,0.9931410034127783,0.9914997123463472,0.0016600571199286733,0.001302954500393294,0.0015469949111459548,0.0013730217253504777,0.9575349842120783,42.76396549486736,-0.22053446772955088,0.0014292655694318089,349.7863054131172,2473.0915518719034,11.984030517183415,10.123095174096436,11.984030517183415,5338.0,7106.0,5281.0,9885.0,11404.0,13235.0,9173.0,9170.0,11270.0,15338.0,17.0,20.0,0.0,0.0,178.0,2.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,13943.0,30305.0,0.0,0.0,1485.0,0.0,0.0,0.0,0.0,0.0,6846.0,0.0,0.0,44396.0
train_nb\scc\scc00104.jpg,scc,25.84972979579224,44.034981597736405,24.88747867857631,40.71563912935798,2.803431088628032,3.682818433665442,2.7949184605002277,3.5890161242678915,0.40047414984176555,0.35072971886709675,0.39694183690098733,0.35148215207113015,0.06930199148516888,0.06693859040863866,0.06849881484189564,0.06686131168839705,0.9975779811946379,0.9958678561910314,0.9976689728070678,0.9961799549934209,0.004802766023810421,0.004480774885895491,0.004692087634744302,0.004470435000692981,0.9356755879059727,499.4265069044068,-0.7819490712115011,0.009880994640703794,221.38769342858018,21296.437930741904,12.760261204399553,33.86502710227069,12.760261204399553,14291.0,20228.0,16242.0,45674.0,72488.0,61437.0,29267.0,23949.0,49042.0,44378.0,107689.0,41846.0,137.0,0.0,17223.0,4861.0,0.0,0.0,2.0,0.0,1781.0,17.0,0.0,30801.0,87173.0,0.0,0.0,24243.0,0.0,0.0,0.0,0.0,0.0,8309.0,0.0,0.0,52914.0
train_nb\scc\scc00105.jpg,scc,2.849092145745543,4.273316851576378,2.9925660632017452,4.000372569317865,1.1201359257350278,1.3673719758681577,1.1513515524121778,1.3439160760999462,0.5665225363378863,0.5135743333010495,0.55871118010113,0.5174271548104072,0.076604468708355,0.07044517999730913,0.07577114846674472,0.0709726602833762,0.9910797814354301,0.9864923271886572,0.9906110260722826,0.9873624995482748,0.00586824462608934,0.004962523384853284,0.005741266939969471,0.005037118507699526,0.9693593184093792,2.800177252221016,-0.01986456395861198,0.0031748944028526186,302.54155681505443,631.7671156571377,10.196930905263946,3.5283413835785633,10.196930905263946,17275.0,26202.0,13356.0,35729.0,36141.0,51335.0,33841.0,41414.0,60951.0,60752.0,1223.0,284.0,0.0,62.0,1370.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,358084.0,6670.0,0.0,6392.0,1824.0,0.0,0.0,0.0,0.0,118.0,89.0,0.0,236.0,642.0
train_nb\scc\scc00106.jpg,scc,7.6441555761890045,11.919157925257114,7.882878975629939,12.954292696565261,1.838502011761066,2.2567333878700597,1.843267244940103,2.4191838129459153,0.4384037101778552,0.3858120685056887,0.4394449362572718,0.364078126132438,0.04933058213210315,0.04518238904450819,0.049359092507021175,0.04326243365283215,0.9895273789248628,0.9836859080494009,0.989207641486398,0.9822658235555536,0.0024335063334921746,0.002041448279769294,0.002436320013116674,0.001871638165565704,0.9450970941894511,20.838701792568127,-0.1285166320536819,0.0018350425936647092,342.8363297080473,1449.2571939228862,11.528526490601603,10.096300967661897,11.528526490601603,3216.0,5494.0,4790.0,12389.0,15862.0,16294.0,9256.0,8241.0,9418.0,12240.0,2.0,311.0,445.0,0.0,148.0,2824.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,69076.0,0.0,0.0,6922.0,0.0,0.0,0.0,0.0,0.0,910.0,0.0,0.0,16549.0
train_nb\scc\scc00107.jpg,scc,13.221633871970523,21.730893181715352,13.815812127041138,20.402944362094924,2.2029294705910414,2.897322557209382,2.316409923960222,2.83057410270673,0.4386548959715111,0.38678592913428855,0.42826638189383737,0.3894366248767814,0.07069191615686435,0.06802836027049614,0.07010777588239991,0.06837319901894655,0.9990920737614388,0.9985057400988746,0.9990512922679086,0.9985970525154784,0.004997347009929139,0.004627857801092417,0.004915100239176814,0.004674894344084473,0.9514837594199235,776.8823014263573,-1.3711496866911512,0.008601331381597578,235.41933069290607,29088.287127318126,12.080151505729075,17.28974501130757,12.080151505729075,17571.0,24252.0,15361.0,39024.0,58395.0,50598.0,27243.0,28052.0,65628.0,50872.0,136948.0,2638.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,60.0,1818.0,0.0,0.0,26270.0,54839.0,0.0,0.0,11255.0,0.0,0.0,0.0,0.0,407.0,13767.0,0.0,4.0,128892.0
train_nb\scc\scc00108.jpg,scc,2.888092416746815,5.7301373982420625,3.4962192665961536,5.344927335677016,0.9022960715443397,1.219839848417522,0.9760562407341484,1.1664187306563458,0.6874005862617006,0.6418343367592264,0.6719155670591443,0.6524534092034445,0.2023056433496392,0.1986457396746044,0.20054800935392295,0.19880189751766603,0.9997402106899131,0.9994846170676192,0.9996855107676546,0.9995192638287904,0.040927573331111425,0.0394601298908707,0.04021950405582116,0.03952219445662458,0.9244182412065364,374.08544175941404,0.40335607291410863,0.039331198123781,144.76301833009595,22230.95810677014,9.465736140897954,4.363888368160117,9.465736140897954,12111.0,18115.0,4949.0,26079.0,42781.0,48685.0,16294.0,26112.0,143482.0,38388.0,198712.0,7447.0,0.0,0.0,936.0,6.0,0.0,0.0,0.0,0.0,419.0,0.0,0.0,11446.0,153566.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4191.0,0.0,0.0,270.0
train_nb\scc\scc00109.jpg,scc,2.944832643431412,4.583685721813149,3.2044359188271474,4.632734472508385,1.1755875679495842,1.4237869542192134,1.1852373386612538,1.4316455056164887,0.5443942120625387,0.49403310907906284,0.5465475465445482,0.4915422516164493,0.06174891364949039,0.05711061705569497,0.06196541340545252,0.05700740409280405,0.9936117599967882,0.9900456271522773,0.9930428202591793,0.9899363262643168,0.0038129283368922204,0.0032616225804822374,0.0038397124585086355,0.003249844121400252,0.959564418195846,1.4025096027271258,0.0019055907115187003,0.002146510474625441,293.141243580079,916.8129541493729,10.648360787275502,3.840797260124629,10.648360787275502,18910.0,30130.0,13679.0,31543.0,29969.0,43485.0,35945.0,39983.0,63847.0,69505.0,0.0,177.0,0.0,0.0,1576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306365.0,35622.0,0.0,589.0,12299.0,0.0,0.0,0.0,0.0,345.0,3372.0,0.0,1226.0,15425.0
train_nb\scc\scc00110.jpg,scc,6.117930719322337,9.595953897208243,6.281889144539262,10.04702889275075,1.5868532501554276,2.018857329902161,1.5647507054003724,2.0305719737392005,0.47742535120407453,0.4118240877490684,0.4835404959938135,0.41275672278306674,0.05184695204412044,0.046368635529608924,0.05226484506236127,0.046325074311713996,0.9913810514116641,0.9864381845065613,0.9911542118764276,0.9858000051143763,0.0026881064362653246,0.002150050360877711,0.0027316140293926292,0.0021460125099858236,0.9484542832126939,6.120825148875432,-0.009246173593440196,0.002088676342915186,226.5265877463435,1409.4772659323041,11.454444160692931,8.009224876387853,11.454444160692931,9911.0,17237.0,15753.0,50420.0,69209.0,74311.0,36830.0,31370.0,33970.0,37985.0,4332.0,55376.0,0.0,0.0,183156.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,106462.0,26057.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1167.0,0.0,1.0,401.0
train_nb\scc\scc00111.jpg,scc,1.799846963988714,2.3843345246680867,1.7895781413563865,2.3727635861393623,0.9739945055820955,1.1262903539142406,0.9759738776030747,1.1241188070330446,0.5894878782384635,0.548702223538964,0.5877839366161915,0.5495404198547948,0.07608989550938589,0.07163629236045076,0.07592626732005542,0.07154732934626094,0.9929581832473802,0.9906511770679555,0.9930013144133344,0.9906864506840108,0.0057896721986292615,0.005131758383151976,0.0057647980691565145,0.005119020336582332,0.9804213063862819,0.6731047789228376,-0.00305361720406049,0.003053243298220703,343.5950872896533,508.0902134106635,9.958076348777256,2.086392891852833,9.958076348777256,20744.0,29778.0,11756.0,28184.0,26011.0,42320.0,32259.0,43092.0,71748.0,71104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26366.0,169228.0,0.0,0.0,12648.0,0.0,0.0,0.0,0.0,1946.0,20090.0,0.0,1979.0,144739.0
train_nb\scc\scc00112.jpg,scc,7.336562322321437,6.170213615279621,3.561870652687957,11.851411372412404,1.314260511926712,1.3934491669083953,1.1773783018316497,1.6059893179054205,0.5588083935021977,0.526210679945545,0.5632561528512416,0.5190180794454611,0.07342132865759919,0.0698275414421193,0.07380813238611776,0.06917825151285303,0.9874308076280144,0.9894341420451173,0.9939023585064044,0.9797030634258312,0.005390691501847197,0.00487588554385089,0.005447640406326686,0.004785630482375553,0.8280802547900618,11.265781626444456,-0.06236263979346019,0.003326459713541563,294.8336876504851,1160.556754768091,10.46749158440882,7.228563147559466,10.46749158440882,20443.0,29526.0,12071.0,29398.0,32515.0,39376.0,30417.0,40889.0,71012.0,71349.0,1610.0,7437.0,0.0,0.0,4272.0,0.0,0.0,0.0,0.0,0.0,424.0,0.0,0.0,155812.0,182561.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2832.0,19822.0,0.0,1.0,2223.0
train_nb\scc\scc00113.jpg,scc,7.699226245744356,12.774518230110493,8.746716232961598,12.406384939578164,1.9950273393170304,2.5955203943212775,2.0336637752994617,2.451885141502103,0.39876921034446144,0.333282199621877,0.3981523748959352,0.3471726474447539,0.050978420306032925,0.04512910026911495,0.05083656442195519,0.04633188171258104,0.9781700053307963,0.963786570924192,0.9752080275171234,0.9648270899329815,0.00259879933689855,0.002036635691099831,0.0025843562822275997,0.0021466432630286012,0.9545444868845685,3.134891831048148,-0.009675892094656328,0.0015636630551649987,305.43540908527,695.0051324550543,11.262391634314923,10.40304513687867,11.262391634314923,3910.0,6280.0,5592.0,12544.0,14023.0,14045.0,9444.0,8607.0,9237.0,13518.0,0.0,12.0,18.0,0.0,40.0,652.0,0.0,0.0,0.0,0.0,2.0,130.0,0.0,269.0,95673.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,269.0,0.0,0.0,130.0
train_nb\scc\scc00114.jpg,scc,9.042009697719994,13.808368972051717,6.873802147872817,11.459154404531422,1.7127205199628588,2.1705066738461833,1.5756608839322568,1.9974526514170903,0.4749884688782899,0.4082142483363448,0.4982226224558051,0.4311769523416518,0.05173791428568607,0.0464810690078099,0.05379486370514793,0.04829527414651604,0.9867438096829045,0.9797810811611767,0.9899341699988936,0.9832164902946698,0.0026768117746329982,0.0021604897761087856,0.0028938873610554424,0.002332433504887141,0.9363855506162592,13.57237789735391,-0.07472841055355525,0.0024734306508973616,340.9402525638905,1353.9795400983155,11.300509868903706,10.292291270366388,11.300509868903706,3543.0,6228.0,3949.0,10920.0,11904.0,15985.0,9989.0,9106.0,11665.0,13911.0,0.0,94.0,0.0,0.0,194.0,2.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,16419.0,32147.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,6794.0,0.0,0.0,41467.0
train_nb\scc\scc00115.jpg,scc,8.627426391272643,14.062051419888476,8.432079642490837,13.957678786701631,1.750078377818285,2.2860826731316504,1.7514732372961612,2.2631962721778716,0.48700525903749087,0.42364981686978553,0.48391447657595255,0.42821145349796796,0.06587790406672439,0.0635433951528941,0.06576336567313969,0.06365585820336811,0.9989324746021336,0.9982544147356519,0.9989562502150168,0.9982674646087581,0.0043398982442245425,0.004037763067556845,0.004324820264659087,0.004052068283607308,0.9408383440840111,462.46766893834763,-1.148763267879696,0.012892358050444658,256.24920860305974,16120.150584412466,12.437440845697353,11.267575925578774,12.437440845697353,8046.0,14522.0,13312.0,50069.0,76727.0,72523.0,31157.0,25438.0,53163.0,32039.0,77593.0,9205.0,0.0,0.0,2222.0,0.0,0.0,0.0,0.0,2.0,882.0,0.0,0.0,114269.0,72226.0,0.0,57.0,9929.0,0.0,0.0,0.0,0.0,984.0,18821.0,0.0,58.0,70748.0
train_nb\scc\scc00116.jpg,scc,23.308903332301597,31.70430046287204,17.240200330441997,34.31642004328435,2.863427215516339,3.448695778235704,2.702220156959935,3.628345983783963,0.3429254291733015,0.2886745916996513,0.3442126071514641,0.2870118778881953,0.04019154197270016,0.03604976890970729,0.040379846964925435,0.03560507309560192,0.9751450400127541,0.9662401950495316,0.9816371393479675,0.9634572143177452,0.0016153600461433187,0.0012995858384432985,0.001630532040910798,0.0012677212301431561,0.9351853785882593,26.728714689972,-0.1584660309224163,0.0015533247870316764,332.46780146389875,1850.7549232658514,12.197587887887536,26.632826068976925,12.197587887887536,3887.0,6053.0,6028.0,12806.0,16223.0,14743.0,9050.0,7595.0,8375.0,12440.0,3.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1042.0,68.0,0.0,2947.0,28570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,44201.0,0.0,0.0,20273.0
train_nb\scc\scc00117.jpg,scc,19.390061161267028,22.733932282865183,15.988139709125338,36.22418294217936,2.3585346801919123,2.706096032402938,2.246403919422291,3.199021207177857,0.42617309182527424,0.3819617753087173,0.42457120897746475,0.36451763325611874,0.03569657481240808,0.03353369833992445,0.03568414032284465,0.03243962436398738,0.9961969246766355,0.9955265900468535,0.9968652052671892,0.992872470994419,0.001274245453337847,0.0011245089243530518,0.0012733578705804677,0.0010523292288766037,0.8940222343266597,227.90528806345722,-0.6285384979854194,0.003503285909345331,241.67478338791014,10157.661747593344,12.898226212999829,23.57927464033153,12.898226212999829,12769.0,17943.0,16029.0,47229.0,79705.0,65531.0,31649.0,29252.0,36834.0,40055.0,58033.0,16511.0,2403.0,0.0,479.0,493.0,0.0,0.0,0.0,14.0,12058.0,7670.0,0.0,120146.0,106369.0,0.0,3.0,6166.0,0.0,0.0,0.0,0.0,1739.0,14488.0,0.0,118.0,30306.0
train_nb\scc\scc00118.jpg,scc,11.137870567667903,17.08979985044033,10.842176299610445,14.563665443397714,1.8967432023848139,2.397108329851596,1.8896759143636048,2.3219956941631823,0.4727685523817818,0.4289598047450528,0.47308328375874786,0.4329220591192577,0.08864431204518868,0.08680833162410356,0.08917315076524698,0.08663381330056301,0.9990995470457658,0.9986173425275321,0.9991234654580223,0.9988217209228134,0.007857814057964782,0.007535686439360338,0.007951850817401468,0.007505417606996809,0.9629721471727424,534.7108944788979,-0.3535159593182799,0.012046118399098053,193.28103864782472,24716.01034043295,11.616998149665829,13.406407091129308,11.616998149665829,17916.0,24860.0,13108.0,35123.0,56283.0,49319.0,27421.0,31075.0,65197.0,56694.0,155679.0,2810.0,0.0,0.0,18232.0,103.0,0.0,0.0,0.0,1.0,580.0,0.0,0.0,57625.0,41341.0,0.0,0.0,2775.0,0.0,0.0,0.0,0.0,3509.0,3012.0,0.0,865.0,90464.0
train_nb\scc\scc00119.jpg,scc,11.362310099845374,16.836734802498437,10.711845943748628,18.478136834065698,1.6981125558608,2.099712855504323,1.6690171155900158,2.1656629471830136,0.5757284149576184,0.5416305752570861,0.5746189560479488,0.5381778401513254,0.18781249529603436,0.1821189335729482,0.18473560676534143,0.18193411463295692,0.9993017961149565,0.9989656422205633,0.9993417665985834,0.9988648033707944,0.035273533389322924,0.03316730596574792,0.034127244406958857,0.033100022067277905,0.9448759282060855,819.4425195120654,1.0401213266690879,0.03363952185133039,167.5157601332711,32536.77536549094,10.017356557337195,14.344559137726334,10.017356557337195,17262.0,25253.0,8574.0,25084.0,43374.0,40197.0,19424.0,24336.0,123393.0,50099.0,207509.0,1756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1447.0,0.0,0.0,12601.0,25857.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,70.0,24403.0,0.0,0.0,103264.0
train_nb\scc\scc00120.jpg,scc,11.0911494173473,16.46145371225416,8.900534563289387,15.998515045147595,2.1256728536433727,2.6373969114003692,1.9341546620189127,2.618954730166692,0.40652191214250394,0.3516307771229535,0.429287361802743,0.35230013345462896,0.04245420551367523,0.038260680111031974,0.04439655592494722,0.038391278748290486,0.9894601016910202,0.984223637000605,0.9915395127992361,0.9846633487855825,0.0018023595657973722,0.0014638796425587178,0.0019710541779969664,0.001473890283928941,0.9398495973747751,30.20742742625422,-0.10678656702245748,0.0013142307861054496,292.1378872061594,2081.986571103508,11.93335437025949,13.110372784188282,11.93335437025949,12175.0,20109.0,17504.0,48717.0,69667.0,67942.0,37642.0,29197.0,32789.0,41254.0,5508.0,1735.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,4084.0,7329.0,0.0,14740.0,289960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,41397.0,0.0,0.0,12142.0
train_nb\scc\scc00121.jpg,scc,5.273299467030831,5.677075543751617,5.035445371989076,6.5564375986310734,1.6724524552183677,1.7545380273519124,1.6457614869999087,1.8517014442383488,0.439796476539807,0.4230807910102983,0.44259098935060726,0.41173521963002346,0.05289988037304559,0.05165507330591947,0.05319470965714275,0.050645757271920507,0.9900290119540306,0.9892698694935155,0.990475371919707,0.9876068657618899,0.0027983973434825343,0.0026682465982399146,0.002829677135507716,0.002564992729646289,0.9894432715324779,1.8135307873663664,-0.015001889678959844,0.0017503134344034642,321.3507241232146,1052.1615265460077,11.040580809199044,5.635172325769693,11.040580809199044,34559.0,35419.0,16975.0,21019.0,20529.0,25710.0,26825.0,42919.0,66638.0,86403.0,0.0,5.0,0.0,0.0,2926.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,184767.0,39338.0,0.0,5188.0,36495.0,0.0,0.0,0.0,0.0,3756.0,13234.0,0.0,4224.0,86998.0
train_nb\scc\scc00122.jpg,scc,7.722348571398157,12.7349169303484,8.275807557215744,14.365580981933311,1.6415104866863999,2.1173673187516884,1.7306008257568128,2.167480553212223,0.48953912370063063,0.42745984226401723,0.4719153628582815,0.4258452211903915,0.05265477618034202,0.047347183750121806,0.05104011447422505,0.04716860344838034,0.9949379033894965,0.9916107846220519,0.9945807780142486,0.9905356023958497,0.002772525454601913,0.0022417558090677982,0.0026050932855419978,0.002224877151270558,0.9304478191266666,59.80516218116746,-0.23919497023139466,0.0020860173023767832,283.0297127837363,3029.3809733203207,11.687695213485664,10.77240141939584,11.687695213485664,13352.0,20587.0,15437.0,43632.0,64749.0,61658.0,34252.0,33589.0,43188.0,46552.0,8749.0,15895.0,5479.0,0.0,480.0,3690.0,0.0,0.0,0.0,2.0,4736.0,3582.0,0.0,7126.0,311376.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,13012.0,0.0,0.0,2741.0
train_nb\scc\scc00123.jpg,scc,18.08857938718658,23.296890370815305,18.353696819496136,31.482971078274186,2.9308779531620717,3.494195980159678,2.9266625361420826,3.7855256754098123,0.3103592963856108,0.2681387136983128,0.30896509734261285,0.250802104275513,0.038324376601781555,0.03504688893370711,0.03824789090453776,0.033775416742107066,0.9694700108208869,0.9606473772091171,0.9690834715302654,0.946806426996448,0.0014687578419151815,0.0012282844239316021,0.001462901158645422,0.0011407787761030061,0.9434678047338483,16.238851859107697,-0.0707469203739468,0.0011010255561988255,305.7432749565793,1162.0716946009352,12.12422738032479,22.798062608551817,12.12422738032479,4969.0,7195.0,6560.0,11815.0,13447.0,13109.0,9301.0,8204.0,8692.0,13908.0,56.0,686.0,0.0,0.0,890.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,30594.0,53817.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,5582.0,0.0,0.0,5549.0
train_nb\scc\scc00124.jpg,scc,3.266341110892664,5.430788596185435,3.172930692753639,4.973345326517103,1.1048030989792308,1.478482791289331,1.1015617112401779,1.439088908345287,0.5886331516943254,0.5035957700365482,0.5914686928077518,0.5094904266779434,0.05390752108360201,0.04696674221506116,0.05412461285558876,0.04747882896411283,0.9966126308597028,0.9943692705297137,0.99671093705538,0.9948422769239221,0.0029060208293789948,0.0022058748742960084,0.002929473716767364,0.0022542391998034796,0.9430522618834237,5.097043613791707,0.003702009220720912,0.002111942947626208,290.9182511224475,1924.4016985497478,11.148337337959452,4.210043594969627,11.148337337959452,7315.0,17948.0,9185.0,44364.0,45895.0,84246.0,37477.0,34118.0,61148.0,35300.0,3.0,5428.0,16.0,0.0,1337.0,0.0,0.0,0.0,0.0,0.0,5639.0,291.0,0.0,60090.0,219243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,498.0,67248.0,0.0,0.0,17203.0
train_nb\scc\scc00125.jpg,scc,13.285760211699861,20.35459817068464,14.089233810331017,20.53668077994722,2.1195301581903467,2.6086691557845647,2.2141016307899815,2.6310738778345444,0.42911026585558226,0.38559016617959463,0.416713452040787,0.3807547485150533,0.055216860180122306,0.05091531610919891,0.054027165860868316,0.050605279639090145,0.9601378929423856,0.9389707663537847,0.957711666271259,0.9384247918937254,0.0030489016481511765,0.00259236941449965,0.002918934650957775,0.002560894327350512,0.9605072555531888,1.0315902832589101,0.0025309925112124835,0.0017430010729228573,331.45359774832446,649.6890946655833,11.293102996194232,17.06381431388112,11.293102996194232,23115.0,26947.0,19446.0,35898.0,44336.0,45476.0,32533.0,36715.0,49628.0,62902.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2594.0,251959.0,0.0,0.0,344.0,0.0,0.0,0.0,0.0,0.0,84500.0,0.0,0.0,37595.0
train_nb\scc\scc00126.jpg,scc,13.800572290917238,21.895725831561315,13.177585538096979,21.979508687518024,2.3176427140511326,2.9102214392352965,2.3146005919517814,2.9684247503120575,0.39877698020490643,0.3459992629655785,0.39511355022655303,0.3394230893905424,0.04508519229176837,0.040828752608050654,0.04472770932195113,0.04012137322693322,0.9785770088456862,0.9660223594311647,0.9795425771204191,0.9658922503150763,0.00203267456398573,0.0016669870395294032,0.002000567981188954,0.0016097245896148737,0.9429701442404292,3.674926800523399,0.005571899959604115,0.0013288555090666635,316.5649011967012,1270.866078175303,11.939948933500085,17.70990532486163,11.939948933500085,17565.0,25601.0,21100.0,42298.0,53386.0,51963.0,36396.0,32768.0,42413.0,53506.0,0.0,70.0,0.0,0.0,3490.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,40428.0,274369.0,0.0,0.0,11090.0,0.0,0.0,0.0,0.0,2.0,4109.0,0.0,1.0,43392.0
train_nb\scc\scc00127.jpg,scc,27.03722273805842,38.237555787969654,26.46208178438672,46.768626192128195,3.738058392654481,4.382713236893041,3.7184014869888466,5.03686406892337,0.2563396894612263,0.22680556101901506,0.2572723828050909,0.19871703837173274,0.0278838342127778,0.025760483155353873,0.0279357701710655,0.024125057118443823,0.9761367149705562,0.9662989348153425,0.9766708700942908,0.9587760373996733,0.0007775082104056777,0.0006636024923972706,0.0007804072550505931,0.0005820183809681769,0.940631938444013,32.02230934885299,-0.1065430933298334,0.0005634356132660657,305.62108696551155,2233.073812845468,12.941834641310209,34.61365375072368,12.941834641310209,4194.0,5788.0,6977.0,13547.0,17931.0,14887.0,9078.0,6870.0,6779.0,11149.0,24.0,1784.0,3063.0,0.0,750.0,1213.0,0.0,0.0,0.0,1.0,94.0,843.0,0.0,2659.0,72543.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8698.0,0.0,0.0,5520.0
train_nb\scc\scc00128.jpg,scc,10.22914474362943,16.749003323979263,11.027261462205713,15.03289807499149,2.213380790261006,2.868915098735647,2.304791408508873,2.7371156972590103,0.3792672017208315,0.3147505537698101,0.36883659739920477,0.3233263275591935,0.04945938775810222,0.043568297067645124,0.04822404248308106,0.04434317449927313,0.9704285365801576,0.9515263515260611,0.968038917535804,0.9564923363164528,0.0024462310374063117,0.0018981965093745746,0.002325558273410007,0.0019663171246729868,0.9580705789564473,3.929021802598856,-0.01458788953133096,0.0015714167562649905,295.3900964560417,677.7345457664798,11.446688073195984,13.255213071706228,11.446688073195984,4690.0,7042.0,5622.0,11435.0,13071.0,13197.0,9184.0,8859.0,9441.0,14659.0,0.0,478.0,10.0,0.0,383.0,534.0,0.0,0.0,0.0,0.0,20.0,118.0,0.0,222.0,95288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,0.0,0.0,8.0
train_nb\scc\scc00129.jpg,scc,11.937736129782955,21.512221604230316,13.953470144693364,18.44593087774683,2.0479433129108218,2.7032565219589966,2.1788262988134415,2.516527441060881,0.4359666657669819,0.37473152424990297,0.4243082278352808,0.3892111855464566,0.04063979436142547,0.036642982125664976,0.039975097510284316,0.03749622069007812,0.995419452012197,0.9917487140825657,0.9946435050191474,0.9929204855086264,0.0016515928857389498,0.001342708139061803,0.0015980084209567395,0.001405966566039043,0.9481544134528179,63.432928984405905,-0.2712157716441597,0.0013893486813153209,304.9402227744163,5193.6379341731545,12.390093367197935,16.45947356315421,12.390093367197935,21064.0,29340.0,19038.0,35364.0,40866.0,43914.0,33831.0,36316.0,52276.0,64987.0,20039.0,11493.0,0.0,1.0,1437.0,0.0,0.0,0.0,0.0,1772.0,2904.0,0.0,469.0,86027.0,166385.0,0.0,320.0,7987.0,0.0,0.0,0.0,0.0,674.0,20618.0,0.0,1138.0,55732.0
